name,price,category_id
Product 4747,384.76,1
Product 4748,378.92,1
Product 4749,215.68,1
Product 4750,111.82,2
Product 4751,396.74,2
Product 4752,359.4,2
Product 4753,357.47,2
Product 4754,181.56,1
Product 4755,411.35,1
Product 4756,436.9,2
Product 4757,495.6,1
Product 4758,98.98,2
Product 4759,259.97,1
Product 4760,157.67,1
Product 4761,337.93,1
Product 4762,480.09,1
Product 4763,383.27,2
Product 4764,411.56,2
Product 4765,386.7,1
Product 4766,80.48,2
Product 4767,399.73,1
Product 4768,390.78,1
Product 4769,465.19,1
Product 4770,478.26,2
Product 4771,258.3,2
Product 4772,80.66,2
Product 4773,136.86,2
Product 4774,416.01,1
Product 4775,211.74,1
Product 4776,482.84,1
Product 4777,161.75,2
Product 4778,398.89,1
Product 4779,288.69,2
Product 4780,236.02,1
Product 4781,465.52,2
Product 4782,176.54,2
Product 4783,60.87,2
Product 4784,219.76,2
Product 4785,267.65,2
Product 4786,480.89,1
Product 4787,172.65,2
Product 4788,114.24,1
Product 4789,210.49,2
Product 4790,288.21,1
Product 4791,157.02,2
Product 4792,65.65,2
Product 4793,144.48,2
Product 4794,425.13,2
Product 4795,155.7,1
Product 4796,432.98,2
Product 4797,181.71,2
Product 4798,440.52,1
Product 4799,63.17,2
Product 4800,279.01,1
Product 4801,173.18,1
Product 4802,299.78,1
Product 4803,338.09,2
Product 4804,51.94,2
Product 4805,350.14,1
Product 4806,106.36,2
Product 4807,35.46,1
Product 4808,340.68,1
Product 4809,340.09,2
Product 4810,21.39,1
Product 4811,423.07,1
Product 4812,397.6,1
Product 4813,71.69,2
Product 4814,294.81,1
Product 4815,64.12,2
Product 4816,232.58,2
Product 4817,126.17,1
Product 4818,460.04,2
Product 4819,474.68,2
Product 4820,104.49,2
Product 4821,285.17,1
Product 4822,344.96,2
Product 4823,230.2,1
Product 4824,173.78,2
Product 4825,137.02,2
Product 4826,383.82,1
Product 4827,454.43,1
Product 4828,408.51,1
Product 4829,488.45,2
Product 4830,41.31,2
Product 4831,160.7,1
Product 4832,472.28,1
Product 4833,77.86,1
Product 4834,80.67,2
Product 4835,97.7,2
Product 4836,93.73,1
Product 4837,310.27,1
Product 4838,299.64,1
Product 4839,49.29,2
Product 4840,466.29,1
Product 4841,411.03,1
Product 4842,172.99,2
Product 4843,46.21,1
Product 4844,216.97,2
Product 4845,263.25,2
Product 4846,68.79,2
Product 4847,121.06,1
Product 4848,71.45,1
Product 4849,188.11,2
Product 4850,7.0,1
Product 4851,462.33,2
Product 4852,335.62,2
Product 4853,396.21,1
Product 4854,461.98,2
Product 4855,408.34,1
Product 4856,173.04,2
Product 4857,142.32,2
Product 4858,78.49,2
Product 4859,222.17,2
Product 4860,264.71,2
Product 4861,318.1,2
Product 4862,363.88,2
Product 4863,50.22,2
Product 4864,411.48,2
Product 4865,363.98,2
Product 4866,28.22,2
Product 4867,269.31,1
Product 4868,271.26,2
Product 4869,471.63,1
Product 4870,166.33,1
Product 4871,372.19,2
Product 4872,406.92,1
Product 4873,62.01,2
Product 4874,225.65,2
Product 4875,13.47,2
Product 4876,318.46,2
Product 4877,251.29,1
Product 4878,483.82,2
Product 4879,225.39,2
Product 4880,102.38,2
Product 4881,355.39,1
Product 4882,146.57,2
Product 4883,287.89,2
Product 4884,307.64,2
Product 4885,214.8,1
Product 4886,222.47,2
Product 4887,246.27,1
Product 4888,93.91,1
Product 4889,214.8,2
Product 4890,26.97,2
Product 4891,340.55,2
Product 4892,408.24,2
Product 4893,359.03,2
Product 4894,256.09,1
Product 4895,244.88,2
Product 4896,43.23,1
Product 4897,87.57,2
Product 4898,417.94,2
Product 4899,51.33,2
Product 4900,400.0,1
Product 4901,481.24,2
Product 4902,495.12,1
Product 4903,365.84,2
Product 4904,374.23,2
Product 4905,93.41,2
Product 4906,47.43,2
Product 4907,129.79,1
Product 4908,367.62,1
Product 4909,122.45,2
Product 4910,83.45,1
Product 4911,449.4,2
Product 4912,202.43,2
Product 4913,324.45,1
Product 4914,87.18,1
Product 4915,226.77,2
Product 4916,328.71,1
Product 4917,227.82,1
Product 4918,430.47,2
Product 4919,403.71,2
Product 4920,203.7,2
Product 4921,48.98,2
Product 4922,437.67,1
Product 4923,262.87,1
Product 4924,240.79,1
Product 4925,37.62,2
Product 4926,124.11,2
Product 4927,160.43,1
Product 4928,104.38,1
Product 4929,343.38,1
Product 4930,167.42,1
Product 4931,439.98,1
Product 4932,399.72,1
Product 4933,165.31,1
Product 4934,211.35,2
Product 4935,479.36,2
Product 4936,236.67,1
Product 4937,263.22,2
Product 4938,298.02,1
Product 4939,143.69,1
Product 4940,38.95,1
Product 4941,150.42,2
Product 4942,425.6,1
Product 4943,331.39,1
Product 4944,156.86,1
Product 4945,41.33,2
Product 4946,285.61,2
Product 4947,89.02,1
Product 4948,480.86,2
Product 4949,330.44,1
Product 4950,285.06,1
Product 4951,221.01,2
Product 4952,101.41,1
Product 4953,448.33,2
Product 4954,289.47,2
Product 4955,369.83,2
Product 4956,277.86,2
Product 4957,145.72,2
Product 4958,455.02,2
Product 4959,426.26,2
Product 4960,316.23,1
Product 4961,219.59,2
Product 4962,128.99,1
Product 4963,379.54,1
Product 4964,327.35,1
Product 4965,348.97,2
Product 4966,150.63,1
Product 4967,367.39,1
Product 4968,121.95,1
Product 4969,72.0,1
Product 4970,17.62,2
Product 4971,246.93,1
Product 4972,274.69,1
Product 4973,182.15,1
Product 4974,328.52,1
Product 4975,321.56,1
Product 4976,296.58,1
Product 4977,307.85,2
Product 4978,66.96,1
Product 4979,260.01,1
Product 4980,386.31,2
Product 4981,349.76,1
Product 4982,192.25,2
Product 4983,279.11,2
Product 4984,8.94,1
Product 4985,183.7,2
Product 4986,382.83,1
Product 4987,199.26,1
Product 4988,332.19,2
Product 4989,84.75,1
Product 4990,236.22,2
Product 4991,379.96,2
Product 4992,302.15,1
Product 4993,315.46,1
Product 4994,338.38,1
Product 4995,409.19,2
Product 4996,380.06,2
Product 4997,72.07,2
Product 4998,112.31,2
Product 4999,489.73,2
Product 5000,132.65,2
